sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101
SH0002,109266,-0.18449655994078817,-0.09784771564907935,0.07624270732022892,-0.010015137276887454,-0.00934534944934982,0.002890504097793375,0.01225936511898195,-0.007045349904968942,0.000602779529397798,0.003292133795389483,-0.0006362027164102744,-0.00013308351092135588,-0.00033233155434853447,-0.005475718730889547,0.00228102096403501,-0.004683071064051886,-0.005736545941326018,0.010855722765223206,-0.0043509342309852005,0.006829545095198503,0.001671864651686334,-0.0028160473654295676,0.0007074832042806717,-0.0014201823961241247,0.005604288661945196,0.0028192235013342793,-0.001212982313561766,-0.0019213701291797987,-0.0006946079169618781,-0.0015392359344087365,-0.007723282142505558,0.0024774303609245724,-0.0015892614009404107,-0.005762859931153573,0.0016781127337147472,0.004372619981297669,-0.0021814431083346957,0.0015453889074217029,-0.004803232642898348,-0.000625827644061254,0.0005224992066511662,0.0003044205323853607,0.001951669313350244,0.0007024827074114434,-0.001298840456670539,-0.0005245724150221912,0.0010431369485186086,-0.00033206326999903047,-0.0009233245091255571,-0.00034850116203242565,0.00038148370561672245,-0.00015334852457954005,-0.000258154079979044,0.0009260147483559106,-7.374254623626489e-05,0.0004639843865485335,0.00042534700561050416,-1.7259277849674074e-05,-0.00010424532002226996,-3.229887418618737e-05,1.5158186777060923e-05,-2.0285215040514705e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0008,109272,-0.1850796299494033,-0.09670431767848717,0.07639483483416529,-0.010193073613911962,-0.007155123524552375,0.002091640030378974,0.010269361594662239,-0.009451627843943336,-0.00045593026022362244,-0.0003967466802251742,0.0007203273022081354,0.001587796836189018,0.0020520529618636898,-0.001164750286673621,0.0010206478814973206,0.0029268338470639635,-0.005773993768014241,-0.0016152374176109853,-0.0038114235346528554,-0.0030731446228659475,0.00040338925373718224,0.002052542471159207,0.0021263500280226558,0.0032288573865064908,-0.0008855798390371447,-0.0027896813167924118,0.0030819738817509,-0.000772167659131535,-0.005482370569058087,-0.003951349716331644,-0.009640122298943106,-0.004162727084032539,-0.001886495158808425,-0.003839447424699,0.002067797204104275,-0.00786876245715034,0.0012895742780516702,-0.001089840467274825,0.0005040883187080536,-0.0011334708692262755,-0.0027143827480089833,0.0032034331090690484,-0.0005876284695233606,-0.0007421987630646305,0.0021274419959934543,0.0004622720346566438,-0.00021798387274566894,0.0011019810217069701,0.0016530632003937634,-0.00026031021518267445,-0.0020126516013687324,0.0004132227444002799,0.00017136505200578215,-0.0003973915872689162,-0.00037451173296658706,-0.00012350630119053966,0.00010405779060365921,-0.0003470510186264085,0.0001148636015176812,-0.00022991512155532177,-6.892934545507229e-06,6.998134214677964e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0009,109273,-0.18977889445478788,-0.1002831319156478,0.07820676133907967,-0.007384782477378292,-0.005671917646126451,0.0015233249430539762,0.0032816241803207335,0.024126891750431142,0.0012926850000601576,-0.0030688612415169514,0.0005547748955034703,0.00014688141912627212,0.00023765512364832994,-0.002995786304340079,-0.0010228250568095952,0.004446805214674369,-0.005914901712860922,0.00040625480338014745,0.007144915926026986,-0.01051618630907137,0.001141999412478785,0.0034789768903779536,0.009604076231194712,0.010339515289429647,0.006694962424408098,-0.005489258296286318,-0.009614946802857818,-0.004604423031147469,-0.005921787433375932,0.0019141328237176469,-0.0015905472231362997,0.00473042715088237,0.001510936605379038,0.001702563842238163,-0.0011705935030465872,0.0018539328663131434,-0.0025889303725242577,0.0034830780534824786,5.1793025997823615e-05,-0.001911604583158027,-0.001203605529445216,-0.0007492567126848376,0.0011590874975685684,0.0005531050176393004,0.0004482312769765607,0.0011711179325397396,0.0004076422640501646,-0.00030554388111356825,6.302201900560839e-05,0.0001211514410193474,0.0005823784831068475,-0.0005959520222028063,-0.00019507822940582382,-0.0002911952486494907,0.00017001557737554514,1.5021888992244184e-05,-0.00018945614015349938,-0.00017423916071315993,0.00016018384509395987,0.00022433595971983305,2.9641266512268126e-05,5.355456600065765e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0036,109300,-0.1847019750889331,-0.10036651270735214,0.0747578998538492,-0.011768130558995803,-0.006531021633920574,0.00356597051896629,0.010210411359559225,-0.011029166987786176,-0.0002517793588732968,0.00028096189564350287,-0.0007721273867852445,0.00010847284154513177,0.001092163397134057,0.00021294119541857837,0.00018445874618467568,0.001976905909765009,-0.009022713027700816,-0.005221168407826253,8.408651954162426e-05,0.005376084100639865,-0.012665513897111416,0.003575489004416026,-0.0011848870903187459,0.002217768461780988,0.0004041315114500873,-0.0005970038296105645,-0.002762849272661346,0.003399372290369876,-0.0024080404787668874,-0.002773933151875346,0.0013768374459212284,0.0018387315768128173,-0.001717304404913068,0.0006695092765213744,0.0038881822378199924,-0.000857042204274019,-0.0008480026657135972,0.0043242199326193435,0.00016938879369894709,-0.003522363187793414,-0.0023144736724802877,0.0007557187197984426,-3.4662905573758445e-05,-0.0002327906578253363,0.00032908330316869027,0.0012131908610577063,0.0006757632972415688,0.00034711835418936327,0.00010019223401872198,0.0007773911442927477,0.0013557038006384017,-0.0006195947820963008,-0.0002179970064662848,0.00015973517152170942,0.00015115073747338202,0.00028993739488909374,-0.000223330898023652,-0.00023913869295414652,0.000231743848977562,0.0003847531377020556,6.409711505929553e-05,-2.7322936330960222e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0038,109302,-0.027913618066231972,-0.016741513678298004,-0.013399946707144283,-0.014024252057542277,0.004778043928990795,-0.0026911019185450204,0.006585634990636226,-0.0021829695215572166,-0.0029487187644333932,0.005648410748027884,0.01192501946390277,-0.0016867756708307821,-0.001798466504751225,0.007582506229439135,-0.003198428624404142,0.006518114359929789,0.0026938468881842863,0.0023492100814307996,0.0017960981459193654,-0.0010293857586100151,-0.0017973094945015447,0.002421357960196551,-0.0018586104283743001,0.00590196454055693,0.0027999667263178102,0.004968242214281535,-0.0012715850442466886,-0.0006022662349941514,0.0009602188328526782,7.146153418682323e-05,-0.002425783717902574,-0.0027896152509341433,0.0039511710243294125,-0.0033563892137965672,-7.168338395198332e-05,-0.0011869856972352216,0.005235097743006496,-0.0015481665994671722,-0.0005459799524159732,-0.00039519361649406235,0.002519780222342068,-0.0011335386981482702,-0.002423368641721845,0.0003381265932806631,-7.082933358340605e-05,-0.0013935292175017637,-0.00015467702450518964,0.002325217676604532,0.0003544365126021908,-0.0009858845951434977,0.00032954284883141954,-0.00019151735371179864,0.0006852638464237579,0.0016562474453181973,0.0004399786872637954,0.00017111196680765414,-0.0005774345824105034,-0.0002910547993299047,0.000223485630772562,0.00020059338172224186,6.908479139767851e-05,-7.96674341144058e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0041,109306,-0.19660289701409017,-0.10484581743055055,0.08284857085447453,-0.00968521912021484,-0.010174693233531502,0.0033764317197390757,0.013060103718430773,-0.014218711463827869,-0.001719101531066009,0.0037658010057114964,0.0005050974576403327,0.0020100041859269628,0.003493540913149208,-0.0025944193940231806,0.0018128408232484425,0.004503402592963664,-0.011756582909621454,0.0033784887638062346,-0.00038449274881812096,0.0004505980513230509,0.0009667430040302152,0.0004840322264918962,-0.0033858476183467774,-0.004271343335008133,0.0035746529696245232,0.0011069307816661844,0.001147804431368792,0.0033532678684911037,0.0085313528887151,-0.0006939297627514325,0.0022048732545240386,-0.001888383864610522,0.004506874299671971,-2.6871935759833773e-05,-0.0019270042159822583,0.0071199298899582535,0.005412146770169999,-0.001771290847099156,0.003542323048373353,0.0006318301081622852,0.0009678205789067968,0.0013951827256757036,-0.0006633174369513931,0.000541070517445702,-0.0022016305190075127,-0.00035161340374196344,0.001827566536990211,0.002598589735636519,0.0004884120627683453,-0.00022925962775973343,-0.00045719373614905697,0.0005711774926538552,-0.0001321770104195996,-0.001164501023707913,0.00043776777482247266,-9.692031223348214e-05,-0.0003496466093685242,-0.00034712477787460526,-2.6772195657570807e-05,-1.0902422006600463e-05,-8.645415841422646e-05,-7.54813389971414e-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0053,109318,-0.12478469656427348,-0.06527169819426235,0.0338327616218997,-0.015244105557130619,0.0025752304799667434,-0.0022743543860447198,-0.0029806179896623435,-0.007699169276532733,0.003674967340022571,-0.0076752196996746486,-0.003033554359877278,-0.004505686943491705,-0.008084730105193616,0.009805800219535095,-0.010626466730887024,-0.01986930964498267,0.043984751113125956,-0.009879975572163281,0.005968625739580669,0.0011750628680439017,-0.0009700087238563485,-0.0010492715938340026,0.0007797811060796595,0.00027833348135296695,-0.0023964479389128606,-0.0018061799945403795,-0.001936804615633966,-0.004903436417737607,-0.0014060814572843655,0.004736206569181399,-0.0015588870072971402,-6.027289747065243e-05,0.002058345188573344,-0.00232499398010478,-0.0008676138765079511,0.0013295466751249991,0.0007478148930919956,-0.0024595068540446932,-0.0012079591493957703,0.0007163011044199774,-0.0003408626148808334,0.001430044556864548,0.00010745183229389132,-0.0015439845784115105,-0.0007830729535703963,0.00016899849797875888,0.0011090724836934106,0.0004928805071743458,-0.0006152766960633385,-0.0003728980699950392,0.00046843618682912186,0.0008207191664884954,-0.00014255119631572955,-0.00010918905882228488,6.878092421764431e-06,0.00012022144646795112,6.743885239112e-05,-0.0003822332995770115,-3.17055158373305e-05,9.188505861130261e-06,4.2946860211297964e-05,7.1146374496853355e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0067,109332,-0.019095285181794174,-0.005437479541298352,-0.01137126253582868,-0.015967232474432096,0.00517556050650765,-0.00541856727641872,-0.007190098556486661,-0.0057583305656727715,-0.014233463000545541,0.01772149002600161,0.01774591665554218,-0.00890955372142512,-0.011313526625838791,0.023599368588185333,-0.004543043913497043,0.029407513324563626,0.009943611214999775,0.011545227083240088,-0.007522247563807568,-0.002362976884948588,-0.0133946551730846,0.002534787789731657,-0.0028363942509678415,-0.002524971648114051,-0.0019549184012433497,-0.00670805052321543,-0.0017204718896594382,0.0016944215259911874,0.0006745522404556006,0.004749453037517298,-0.00773510013699848,-0.005840149328410157,0.002921086220906032,-0.002761059192468257,0.0013060357447955851,0.0011806034477066984,0.0005763979875548806,0.0028972794062057995,0.0005345104025161233,0.0007133509722595454,-0.000713082962137232,0.0011095739464966079,-0.0017295706505288497,0.0005924231134269925,-0.0005755115477387898,-0.00043317843919995054,-0.000767239407320865,-0.000448223689669401,-0.0005630733337242822,-0.00023778384693781714,0.0001949234868528725,-0.00042997141770473443,-0.00015371898825711677,-0.0004611321480621855,0.0004872110722570511,0.0002547562051203548,-0.00016088947530370438,0.00010275819637184287,-0.00019904221683097377,1.6836783291772338e-05,-6.311377909125111e-05,7.934608842902552e-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0103,109367,-0.17040458337111988,-0.09159235323593856,0.06246102076262508,-0.008997087739906299,0.0013956916873499859,0.0004047927224904146,-0.006605654855723615,0.04384985946302128,0.002680622392060742,-0.006177300103443278,0.0002152386917495739,-0.00675784462806358,-0.008775492215290507,0.003732833754740779,-0.00045082222139760877,0.0027865448590646837,0.0008805526200735432,-0.007144349954027036,-0.007345374909418565,0.007311112230748339,-0.004567602306950605,0.0025641591367444798,-0.0011887986506009755,-0.0007554083730742325,-0.0021347481456574563,0.0027955451022773424,0.0073966816885642555,0.004157913003594686,0.0015124344204376426,-0.0004930387542595787,0.003297253519904954,-0.0023118890987410515,-0.004486755865792627,-4.5018699273700025e-06,0.0022254946412151207,-0.0037740780654002197,-0.0017656072338117364,0.004120565229274561,-0.0028586637114541872,0.0040844102975940485,0.0038181502559476083,-0.0001351433756966744,-0.0014751296640738525,-0.001809931873762314,-0.0009588705346001025,-0.0019545432617081443,-0.0014555458439490555,-0.001570796693053557,-0.0003503107883091938,0.0005937167938314099,-7.034181770852671e-05,0.0004199180269503953,-6.725227027522292e-05,0.00029697416666585303,-0.00015823369772138786,-0.0004601813398771189,-0.00019563870783537046,-0.0001608699116172096,-0.00011203938421196211,-6.396426782358415e-05,5.2357848239707485e-05,-7.696676878940466e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0104,109368,-0.14217226409409678,-0.07185241303767198,0.03758558166487795,-0.004328263952745049,0.011134082865820424,-0.00376519747396261,-0.0223789393412597,0.06668552366642741,0.003208874374031157,-0.00988023456767866,0.0005401605119444354,-0.009169546650656543,-0.014310958444657948,0.007953321348322313,-0.004192641802533039,-0.0006844372112050645,0.018028962421224867,-0.013846110751668613,-0.00115126586565647,0.0039241774624336435,0.0020583722875933577,-0.0004861378606383442,9.561376781880649e-06,-0.002526098424792862,-0.0012436054714564868,0.001623932539744988,-0.004476043350322367,-0.004340729840604144,0.00013454097294965958,0.0037551771742630356,0.004381390964729051,-0.0009006743079414829,0.003452118226986043,0.0011818083766269203,-0.0025452132409398993,0.003969232007464674,0.001020972209128784,-0.0043249243214877634,0.0014500182552993836,-0.0010944786720741171,-0.0013919360655686884,0.0010030085042913525,5.000995800469271e-05,0.00041344933335403603,0.0015434629129906002,0.0011126948279452714,0.0006724498822218473,0.0008836601285423841,0.000375752098938831,-0.0005867596362273024,-0.0007257397461957146,0.00019303644120729135,5.678271582811681e-05,-0.00020197383662822946,-0.00013349373589347256,0.00017905415420236523,0.00015784156364709494,5.782239837253064e-05,2.6234804845312196e-05,-9.261683525984602e-05,-3.2324488596679714e-05,5.690335990632534e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
