sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101
SH0140,109404,-0.163676148501819,-0.1070113212017279,-0.062063356675973874,-0.010771250940698762,0.011291760803869174,-0.005503424772429932,0.0008827282100209361,-0.015235122853855514,-8.957093393112333e-06,0.0020167061506811456,0.0036159359026550217,-0.0030507461775662018,-0.00017113552630582406,-0.0018724821598502957,-0.0019878850694911064,-0.0009556828029720037,-0.002185646590162401,0.003056315953368829,-0.004348514955058648,0.002393216022316948,0.003159779576624803,-0.0076711219063997586,0.005596351689876925,0.0030440201033883757,-0.0014718294624544335,-0.001554786506313001,0.0036307280039263334,-0.011090249208635283,-0.003617548463964934,0.010046267081715169,0.0005986729152567634,0.005873413561888634,0.0003226517479718943,-0.0036525147466618074,-0.003896000814192842,-0.0014877830560248548,-1.5330999469841556e-05,-0.000863638684097329,0.0030281957525775953,-0.0030879819532544863,-0.00172978395831616,-0.0011701804500706574,0.0077885102260692885,0.0009527637442465204,0.0009593864293659953,-0.0010001312208098476,0.00023872069753417608,-0.0031912287049070532,0.00539455977775246,0.0035361932078540647,0.0003095322694797185,-0.003225683660051057,-0.0010892477527527913,-0.0012167017851620531,0.00217988355054511,-0.00023820264395922868,0.0003456495710796526,-0.0018094639575756278,0.00023573586215434078,0.000638477004956229,0.0007453970821476939,1.5405397763654763e-05,0.0011169689180397454,0.00046097462241858305,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0010,109274,-0.03199687259847698,-0.015701478724450223,0.017734267463381463,-0.00828996045950856,-0.015215020663148348,0.0012878296085284244,0.00034554813303138326,-0.004410369451238652,0.012372749072302607,0.004566139080249235,0.015395917458103474,-0.00045284743479948833,-0.0038094301618744816,-0.0011767068267722822,-0.008521328687870845,-0.0040098183633874756,-0.00398845157298419,-0.0018058193875414427,-0.0054348636821302965,0.003162319267539899,0.00119006313451127,0.004111977246133029,-0.007395290623583812,-0.005843505148576672,0.00032133834957514884,-0.004796265681818909,-0.005097806130922462,0.001196155287803249,0.0005026485651264085,-0.0020043338712527276,-0.004941933896554073,0.002978008782945657,0.001123380508060545,0.0001231880086867072,-0.004318152815680737,-0.0007106790645319125,0.005333228889396434,0.003437669150420441,0.005065221428161311,-0.0017865467346125995,-0.0005850465941583935,-0.003475270751005761,-0.0019059487115095442,0.0012049026326558666,-0.0038476475448921623,-0.0010305065511256725,-0.00315462020857227,-0.0020283638129793774,-0.0001104860925489465,-0.0017760205399181173,-0.0015360939330474228,0.0018979270132860383,-0.0025062021240227442,0.0005728633323284537,0.0014361631649188501,-0.0003631246504690343,-0.001588455115056873,-0.0007839292814758475,-0.0013925360372453862,0.0015073238509149631,2.5432804125166386e-05,0.00039235501706789174,0.00042225272173262014,0.0002075949379750725,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0015,109279,-0.040502353156394555,-0.01073997642234731,0.02801445890242388,0.001071611804119226,-0.026232099729301288,0.02079321829239053,0.0005180436467953258,-0.0022261482791091185,-0.013251000386225972,0.014834799661978345,0.018997240152466142,-0.01164153149301043,0.006397004928594638,0.002928705378288176,-7.095460226348328e-05,-0.0031340668392691633,-0.002542724061189458,0.003809132297892444,0.011372941468806595,-0.0007871321530863785,0.0036144411606520224,-0.0006063090276394943,-0.00044901020346379904,-0.000264495957950798,0.006731229012966977,0.0018191651906794622,0.0018082063253097012,0.003592243718930504,-0.00023801385321784257,-0.002320592946430598,0.004399108039397081,0.004968608485977797,-0.0014725351225695436,0.002748049175307992,-0.001862284212847424,0.002732383043317789,0.0011197372351039985,0.0003534787066478809,0.00189611731848213,0.0010199553046488451,0.006341775546740941,0.0026066025888739465,2.825847460219283e-06,-0.004899488919396426,0.0012647393271663656,-5.326760514356212e-05,0.00994510151226433,-0.0003737317843524587,0.0029824198910082334,0.0005365481713451002,0.002812568967159629,-0.0001653263103287645,0.0013804836800427234,0.0028921280926236573,0.0027825958200775732,-0.0027726299633692,0.0012995649088711407,-0.0014752797589478704,0.0020397239436715556,5.105613844759267e-05,5.701976334167316e-06,-0.000305539703386138,-0.0006508880531090382,-0.0002547725736390824,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0021,109285,-0.013314657947278983,-0.0033795575664503567,0.020611516908289253,-0.006764281636357505,0.004911670650366601,-0.01259296749351345,0.0002367324773654578,0.0007265254688749121,-0.012214292433653432,-0.009972620783729876,-0.004098592262895684,-0.016000176027466714,-0.006686837326018054,-0.010821449616312998,0.004549201724061416,-0.0078106417194339405,-0.0026159426846788045,-0.003951215185066108,-0.0053422966482992796,0.006290953415195156,0.014176501091421972,-0.015603546908554136,0.0021062554504556125,0.005220207733000136,0.007666819251961158,0.0025641626482849097,-0.006540148591489769,-0.009777452962856276,-0.002102708575126386,-0.005999991128694912,-0.002903629445163488,0.0008795065949101391,-0.0007381465590593067,0.0025562715860284013,-0.0014646255579450337,0.0022798365854934453,0.0008027711802815058,0.0024890504693125775,-0.0017869620309679903,-0.002718862816063183,0.0024928264243773268,-0.000523598354405255,0.0016094530257718528,-0.003770117384128746,-0.003703163931444358,-0.003116349473625999,0.0008598818412713477,-0.0033014993098082514,-0.0015383031943451769,0.0008203037841698734,0.0019107287378211995,0.0014268423110713703,0.0008678199616903314,0.0007907941126154207,-0.001698731134205607,0.0008079891422720724,0.00221323065386286,0.004237930557266634,0.000941228666264789,-0.0006154740310950894,-0.00028269436585404606,-0.0011194479469187962,0.0011654405728541775,0.0005094099822189806,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0023,109287,-0.01831794087114418,-0.002350736243364749,0.021847146784846547,-0.004134573451691866,-0.0009404282938785199,-0.008440666714528977,0.0005045393626655877,-0.0025858051023648497,-0.0033369311058159714,-0.004834271836316182,0.005772000041435171,-0.00806758399673155,-0.007126403895008799,-0.003924197858669097,-0.002759689732890406,-0.0018209565671451792,0.0016294875258822,0.0011595815526642807,-0.005858473570816677,0.002462272944124507,0.007961567635266401,-0.004486778581440429,-0.0008474376088740566,-0.004705493754675782,0.01120993044810282,0.006491545989515788,-0.008572405628937331,0.006875137592724235,0.002204736999168495,0.008302105006724668,-0.004247399052187629,-0.0016530655777973026,0.007922809487229744,0.002989792994438143,-0.0018097732036167092,-0.005358031950028061,-0.00786297711535768,-0.0045046165283804535,-0.0067132950686636245,0.0026487335603166537,0.0026805860515937566,0.004877301907452168,0.0006381853544704215,0.006250428124802998,-0.003677342826437907,-0.0001173970415160137,-0.004256246436866675,0.003005510067896502,0.004184548979570579,-0.000310369291979173,0.0005900611567835316,0.004151350331935745,0.0032475883439345684,-0.0018451743554770746,-0.0016221843116934716,0.0007598533158906804,0.0017447590209041467,-0.0007713424582589009,0.0005584846826525317,0.0012854316124905863,0.0006963256166516842,0.001201122611822327,-0.0008896620732192483,-8.447983716356911e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0032,109296,-0.022936425125076113,-0.0015283857728360156,0.016174185338546497,0.0011409534967022116,-0.005557636641694218,-0.0035362998466990556,0.0009902081061114042,-0.0007577958691915499,0.0012257723168843703,-0.0008093841875191043,0.014161553423114384,-0.007778876929171853,-0.006769613536628898,-0.0018716582643998722,-0.0068683103608138014,-0.00038815748847431805,0.0006651317131344599,0.008912071009436197,-0.005149354589824435,-0.0015044335302263688,-0.0053299068653135905,0.005471808213954713,0.0032028795171684665,-0.0013697643385771206,0.00114816092457721,-0.001255310887452769,-0.002983518433156692,0.0034969805370162485,0.0018498372073323395,0.0017626349880583763,0.0037604413929968493,0.0014838977231456884,0.003848283805397319,0.000422254445848569,0.0004952597616683708,-0.004358985474530257,-0.0032800759575521117,-0.0033555289416342055,-0.0059030374885441625,0.002801013933389721,-0.0013034706831056614,0.006557402403132509,0.00207354686371528,-0.004322447099901093,0.005755341717353306,0.000903745388201253,0.004223199247868488,0.004181756132891748,-0.000488707973877586,0.005154305864311908,1.1866160826053648e-05,0.0015904690815800426,0.001393738868217444,0.00015871371729317646,-0.0014565134683597529,0.0006754043244403873,0.0011105174692372798,-0.0004429117684448801,0.0008168251956815315,-0.0010529364284608757,-0.0011097969462975964,0.0004025551800169283,0.0006053523445097335,0.00038972159420726216,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0033,109297,-0.05654127714328279,-0.010862270385971519,0.03904232771504138,0.012723963092921488,-0.054401189656067335,0.04439688452318443,-0.0022072393233862836,-0.01368406918632998,-0.0009189169595765479,-0.011478122268387628,-0.03133155660321899,0.0018369518570926506,-0.030448823364165708,-0.014323159772141172,-0.008586231158962976,-0.015387998229291305,-0.002480671811007339,-0.006699863855792493,-0.0019378916637968462,0.005282221711955498,-0.0029228468091089116,0.0054639615073500325,0.00423054506149472,-0.0032098563971358638,-0.0006194211964219702,-0.000620787639034635,-0.006532707960322054,0.0028406468718854905,0.003605890311363137,0.006919854137707177,0.0028440445512330466,-0.0016314248047536795,0.003642449351073708,-0.0020882958770201796,-0.0030129079933626127,-0.0009458190148929168,0.001533344776429553,-0.000789923926808414,-0.0019267117504834642,0.001348191523606684,-0.0003038098090484027,0.0007305734414140589,-0.0008965432624198422,-0.005783872645235417,0.0035342414332403373,0.0013287214165675287,0.0020263380295427076,0.0005157308734132541,-0.00013158896112447916,0.0035202884424289692,0.0012010492730586486,0.0035178642086198166,-0.0015946384978865209,-0.002660666481117121,0.00042675747421921543,0.0024692263269531084,0.0007105728178877023,-0.0004088647895341758,-0.0012069170881448133,0.0005656550002378516,0.0008792129614905511,-0.00022675775088730818,-0.0005212717761050756,5.068457493970162e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0050,109315,-0.031055268740277052,0.006369951279236936,0.02478554128488845,0.014049886775713423,-0.008271975026887566,-0.001316684918975161,0.00042853965108254354,0.005946085949352425,-0.007038800828069995,-0.011602341928353634,0.010174353660972184,-0.012423668002081445,-0.010230068356852936,0.001681673544575154,-0.008595766574747565,0.0069393420372950085,0.003456701068443608,0.028297262111590303,0.00572248646284891,-0.013041392059902065,-0.015301041301944663,0.022736980171969026,0.008294368504972862,0.014106900183581872,0.0024634407471119937,0.017658748309000362,0.0034116609285063985,-0.010967069509679999,0.0012908715094667917,0.004266552805614196,0.007048961178903433,-0.003112952559152368,-0.001719227217819453,0.007537691400692556,0.00030631357322281514,0.0011682490086685675,-0.0011004885859110822,-0.0006737779582357062,0.0022671115838100767,-0.0008780043131411157,0.006169846204808651,0.0017635654706451192,0.0039062218523411314,-0.0020829094133549796,-0.00040187247865939755,-0.002196228609195974,0.0007350987223707292,-0.001669770512369203,0.0008073956428262609,-0.00207555354641035,-0.0008074486908592031,0.0010161120813291001,-0.001646690320227358,0.00034626488804178094,0.0003703523073173731,0.00035749791500078914,-0.002051559049298819,0.0001070485574744072,0.00019296815455124486,-0.0007824490468412717,-0.0001426030738595618,-0.0007070595307633883,-3.134178148557779e-05,-0.00017149792298818068,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0065,109330,-0.013695028793961398,0.01241908086215695,0.009706627369819691,0.003316394594474581,0.007738370735468658,-0.009672388547486296,-0.0002965599959059939,0.0010985182926003376,-0.006607761375338516,-0.0042848812765756295,0.0020267311813835596,-0.0076848422426477984,-0.011888624508492904,0.003870635056193149,-0.0006680256608264548,0.0009586643964190666,-0.0014776358925816773,0.0010888389960781153,0.0013850590255872256,-0.002125897747250676,-0.014139442016143781,0.01677765857885627,-0.0013944576601163374,0.016066352586039723,0.005208710764266181,0.010540625813145202,0.00026538092137875987,-0.0047775338195134975,-0.0020276425656233204,0.008226191482749163,-0.010846088337692473,-0.0034597613142058063,0.0005758370570284735,0.0020866741137478538,-0.005434027400544097,0.001839612249873422,0.005559911032567872,0.003537549622664047,-0.0008001293322747265,-0.003579050742751034,0.0018055582288525882,-0.0016737231815722189,-0.0023533937863059766,-0.0021020230111348376,-0.004012043628142856,-0.0015834542316170606,-0.0033837844311447153,-0.0008136896084982644,0.001120099920436122,-0.0007145193084320138,0.001136297188844568,-0.0007938490774472975,-0.0010549758308871467,0.0008042706128331503,-0.000446016960802037,0.00029034431843609704,0.0014110294483275275,0.00039361587017128024,-0.0010225220891941914,0.0011923683241568755,0.0004606548596142171,0.000799206097716439,-1.0275985217272428e-05,0.00026599770642750793,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0066,109331,-0.052514431447398466,-0.013520646470607972,0.030403166747548623,0.004744462837416649,-0.03656435236271891,0.036463842012149056,0.0004064991352659934,-0.006544343299258191,-0.022133704746892642,0.022768677280620875,0.014566470055133948,-0.010840859486313456,0.016323477468461873,0.0038942494453200046,0.008438455238378814,-0.0042445666413168295,-0.0039303623646025675,-0.007241668041142516,0.013246610948514372,-0.002563807018816444,0.003663898798534345,-0.0034722084199865708,-0.015751937825746746,0.01422602565001346,0.0037228361983633208,-0.0020861363790424976,0.003113346339590456,-0.0007243996488929981,-0.000601468472867154,0.0010601608055474448,-0.004667959661325098,-0.0034618812997066306,-0.004844750523493469,0.0005633382757632988,0.0029286995703382323,-0.00011938499283642094,-0.0025590717862611495,-0.0008498660717508042,2.7891082482466933e-05,0.001965745756830972,-0.0001899584123413922,-0.0007315415599852054,-0.0010302677570642484,0.0016715807805735357,0.0005636999639489943,0.0005836938783706918,-0.0031040296441043583,-0.0009083957238494279,-0.0003740421386336213,0.0010933845428002895,-0.0011552636712058412,0.0014031558378640096,0.00015146101993896487,-0.004071210075323507,-0.001698620938521138,0.004585809974798795,-0.0003944456564119622,-0.0008968010880532249,-0.00278091299398514,-0.002683742578286673,0.0014368891240933827,-0.000255467131960573,0.0003142932565353023,-0.00018653153200145724,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0069,109334,-0.054165868087380255,-0.019046071172007357,0.027800878188237024,0.0016703907850957583,-0.035402182221533324,0.0353367872433247,0.0004399955924453853,-0.009459399176217038,-0.022962450260700915,0.023458315379083543,0.012705711864280716,-0.011051587807677753,0.01657924187420126,0.002579177425615598,0.009700925058172837,-0.005020757802400084,-0.002534259328938636,-0.0077228366158714565,0.011147072394421444,-0.00422699248722522,0.0016996501006800021,-0.003656349105610997,-0.014999251452235959,0.0147654203426006,0.005263828424631439,-0.0029200009215965073,0.0038291449586082527,-0.0006366009948741275,-0.0019466351755509368,-0.0014925355356377548,-0.004572484662826685,-0.0019729387751221935,-0.004241764584838685,0.0008079699964839152,0.004362132168350849,-0.0012386881957066605,-0.0034716826792743957,-0.0014930278273908107,-0.0012083165799246958,0.0013064000392256237,-0.003210331696321903,0.0012752979518577102,-0.0005410476293580221,0.000490732777003995,-0.0008593160209872102,-0.0015567151634699407,-0.0018056711020019837,0.00032746558085919704,-0.0009303750260578796,-0.00023429650690001957,-0.000979525075811006,-0.0017657884577716152,0.000546093268384779,0.001244322666026813,-0.0008501310758818309,-0.0031267086148018767,-0.00035436641362268954,0.0009927921013097934,0.001870679528121832,0.002256135092104262,-0.0018592118508774776,0.0006988714288859227,-4.0488114371990146e-05,0.0003095043071366971,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0073,109338,-0.029481054300531835,-0.004522072934614476,0.02153654181603501,0.0024654001210712793,-0.012138417505673654,-0.0006310878364220549,0.0003923350063926164,0.0007366594859294361,0.004645351589296974,-0.0032277809860319804,0.016451557431935937,-0.006966017076195543,-0.007099026654312347,-0.0006498847204289653,-0.009456852666865205,0.0003628671362806496,0.0004321052644313544,0.014098672369804461,0.0005304587283969639,-0.002254986135894333,-0.0007423357962033392,0.0015928057683601872,0.004231146990341094,-0.005686857380999576,0.004714868344080515,-0.0005766948749654465,0.0016220958582189057,0.001305505898349696,0.0002247690166747648,-0.00869691192113455,0.007424744823281995,0.006621269534500185,-0.0021218538467033757,-7.955093287960067e-05,0.0058124646836795035,0.0019082647883861313,0.0020412054566561195,0.0009019240427284438,0.004906866154663928,0.0010155093750174996,-0.0015521744949045023,-0.0017354138857840755,0.004085126149581708,0.003888785056246836,0.001384914021079189,0.0012127994300695812,-0.0022059166672716455,0.001246826080673071,0.0006704278911096625,-0.0007551191249404558,-0.0007951838702803153,0.0005610033159587616,-0.000621063062149715,0.0005260795461246957,-0.0012164708599670072,0.002503163970905438,-0.0005249246648224501,0.0003238992749863261,-0.0019633288905844012,0.002539672344883041,0.00015704147082608918,0.0018852535497041563,0.0022777135952294853,-0.0005384293495238864,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0074,109339,-0.028108582120669336,-0.010117661744656482,0.019650340706124564,-0.003897900200149315,-0.01126198039012845,-0.00267761498973011,0.000314041204055537,-5.414207794048441e-05,0.006824132405391292,-0.000863484445987834,0.014122831501728812,-0.005869451487740847,-0.006018753320506415,-0.0018600446715559855,-0.007878848429933335,-0.0026010960231741998,-0.0015319807659196641,0.007028801357248926,0.00070623811720456,-9.288796971554894e-05,-0.0016579261878103572,0.0021023574227419595,0.0012475193835207582,-0.0033224012907187655,0.00046733614488266945,-0.003848571829817675,0.0003917449430175827,0.0015891429053378268,-0.0006449996274373749,-0.006969841825910731,0.002292703771838587,0.004320773972302268,-0.0026110364895694143,-0.0015512268446334515,-0.00014524941794392097,0.0005209398764307282,0.0013274146375079124,0.0009553650437834184,0.0031208714812349103,0.0008435934604495132,-0.00265470171242718,-0.001753865508695367,-0.0013917736364526061,0.0025911011989376933,-0.0006788582487894528,0.001126016854900431,0.0008400086143583345,7.536431281078871e-05,-0.0010512381326288416,0.0016427540376073298,0.0012285551056411632,-0.0006618368424772807,0.0029508704448993135,-0.001691550088528209,-0.0011571881619626646,-0.0006215401145884857,-0.0009632989035655581,0.00010430026585024618,-0.0006570889675666684,0.0006497100079984582,-0.0012998418678292034,-0.00285813656147596,-0.0001330014144348682,-0.0012590433192477364,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0105,109369,-0.031238141333827095,-0.01280571499510779,0.02091043912084136,-0.005619496852291693,-0.014346636210000697,-0.0006234807715178937,0.0001572772871511399,-0.0011975356105761157,0.008259206647334124,6.89403813902899e-05,0.013676237288218452,-0.00459249498826253,-0.005303625061001554,-0.0010985466864715195,-0.008259335635508605,-0.0023306625176199598,-0.001960668575506169,0.007014640738503433,0.002022137326520957,-0.0007273138502914978,0.00020313063618817044,0.0004212033335563908,0.0008620358039416826,-0.004997519606336823,0.0004249027008173656,-0.0027578531201017703,0.001968114034210952,0.0024873993482947797,-0.0013567645388224078,-0.006797815229546016,0.0002675350256690747,0.0035089106704946954,-0.0021596729082315144,-0.001044349971327573,-0.000680321777536975,0.0006466755414443908,0.0037168729348873272,0.0019441102509854652,0.004566956932924388,0.00024090794874833118,-0.0018645284938845364,-0.003765585088556602,-0.002898313914942848,-0.00022848673828791084,-0.001041644989390456,0.0008487401502733506,0.002885404849635507,0.00018832875067341105,0.0007467496965216493,-0.0003837784194128898,-0.0003915087847935467,-0.00018066134588128367,-0.001883254148756261,0.0004152566397069617,0.0008190981643708951,0.0004933605683265869,0.001144633559094562,-0.00018434054334311124,0.001319064443448322,-0.002565610868152852,0.001560716967663973,0.0031522319188928565,-0.001480829941925728,-9.563493958179446e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0114,109378,-0.006780448946737844,0.0005088746954041506,0.018634170388371105,-0.011817987507934818,0.0067905775274259205,-0.012070157725602595,4.6495015761399735e-05,0.0020373598191899575,-0.016583038574373078,-0.012289197052286913,-0.007347556075335035,-0.015386825339714767,-0.005535026227851064,-0.013083306771074126,0.0066308916814108824,-0.009438203358653132,0.0002571837432432211,-0.006586339545229971,-0.0006697409396496682,0.003076677574895384,0.015574606162209433,-0.017849562614185337,0.003475363033920321,0.0031739409710339096,0.003412881311426416,0.0037144732147536322,-0.003950558875004353,-0.008462453773088614,-0.0023560838006754866,-0.010077605052813927,-0.0004188336011043089,0.0008054629695313364,0.0007086767901346292,0.0005510819024648076,-0.0024375436603280482,-0.0006375121776570219,-0.0012778603337081458,0.0006530236908014952,0.0009929968765013358,-0.0029527634746596507,0.00010363592756133622,0.0026598154214844665,0.002501890168789639,-0.0005520737245686637,0.0015462267247420333,-0.0005923555577709886,0.001232238784669756,-0.0011377366824848701,-0.0002740637697633305,-0.0017058589716936314,-0.0018539356703834546,0.0017548546374109952,-0.0025353467517129254,0.0007347991550011821,0.0014313912813301115,-0.00024840681517298684,-0.003286853249189327,-0.002127609455120223,-0.0018393238167148773,6.621562160193997e-05,0.0002986733639500701,0.0002081403721774872,-0.000347979649199815,-0.0005452946389557019,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH0132,109396,-0.03535899543948648,0.011257963088731929,0.028313689993049555,0.03954386816169117,-0.003891991731847319,-0.0021524498954607323,0.001490176725803779,-0.00023451560284539505,0.004815099035492406,-0.001672735365011425,0.01392462631386892,-0.008620797972892738,-0.0034323427848368775,-0.0004320650323164423,-0.005317184835215871,0.005704101176577726,0.03379930759524084,0.011763611869934031,-0.007011891907280173,0.008831529236363204,0.00232267501829441,-0.0031495881434859267,-0.00088363697607545,0.008691091811431722,-0.013761779006418569,-0.015450792573527808,-0.012709817778159131,0.0011222661030983007,0.00608092777393415,-8.169116015840004e-05,-0.003497911589852854,0.0017045610565106408,0.0023151570660668234,-0.005039567676102972,-0.0022108354304500046,0.01120823439452422,-0.004286674596747558,0.0021915903377307732,0.0003938605344018194,-0.003537676852343824,0.004557267023765158,0.008714128775461353,-0.0006072307051035447,-0.003318194819785939,-0.00014779237521840932,-0.002238199162380941,-0.00437657463196062,0.0026947120365169953,-0.0013007244170262211,0.001639899724295196,-0.0032331018061880854,-0.0046286437432253805,6.213900125178583e-05,0.0015611000383661052,0.0007154101083453974,-0.000792625480825178,-7.435031221251981e-05,0.0008440072704809316,-0.0010645380325588754,-0.00027630183121893814,0.0007152641656556946,0.00010362309737660447,-0.0006282858323288274,-0.0002187092364917717,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
