sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
109272	SH0008	35122	1558	87	1207	71	0	0	351	16	1195	46	0	0	160	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	secale	999.00000000	999.00000000	NoData	NoData
109368	SH0104	15289	781	46	743	39	0	0	38	7	728	25	0	0	46	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	nana	999.00000000	999.00000000	NoData	NoData
109367	SH0103	31767	1694	83	1688	81	0	0	6	2	1639	40	0	0	170	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	cerealis	999.00000000	999.00000000	NoData	NoData
109273	SH0009	25121	1270	61	1213	53	0	0	57	8	1198	40	0	0	252	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	tortuosa	999.00000000	999.00000000	NoData	NoData
109317	SH0052	13633	785	44	785	44	0	0	0	0	773	26	0	0	90	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Oulophyllia	NoData	999.00000000	999.00000000	NoData	NoData
109318	SH0053	33437	2216	97	2195	92	0	0	21	5	2112	32	0	0	310	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Platygyra	NoData	999.00000000	999.00000000	NoData	NoData
109382	SH0118	14775	243	8	243	8	0	0	0	0	240	6	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	siderea	999.00000000	999.00000000	NoData	NoData
109410	SH0146	43713	777	33	760	28	0	0	17	5	751	13	0	0	0	23	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	reniformis	999.00000000	999.00000000	NoData	NoData
109383	SH0119	18702	332	16	332	16	0	0	0	0	326	9	0	0	0	4	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	siderea	999.00000000	999.00000000	NoData	NoData
109381	SH0117	21658	342	18	328	14	0	0	14	4	322	10	0	0	0	8	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	siderea	999.00000000	999.00000000	NoData	NoData
109380	SH0116	18879	353	23	303	14	0	0	50	9	300	10	0	0	0	4	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	siderea	999.00000000	999.00000000	NoData	NoData
109384	SH0120	23356	445	22	445	22	0	0	0	0	433	11	0	0	5	5	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	999.00000000	999.00000000	NoData	NoData
109377	SH0113	21378	384	21	381	20	0	0	3	1	375	11	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	reniformis	999.00000000	999.00000000	NoData	NoData
109283	SH0019	31640	590	26	587	25	0	0	3	1	584	18	0	0	0	25	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Echinopora	lamellosa	999.00000000	999.00000000	NoData	NoData
109336	SH0071	20387	995	43	967	37	0	0	28	6	952	15	0	0	55	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	colonensis	999.00000000	999.00000000	NoData	NoData
109276	SH0012	25389	1085	54	978	43	12	1	95	10	966	26	0	0	177	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capricornis	999.00000000	999.00000000	NoData	NoData
109372	SH0108	17699	902	45	887	41	6	1	9	3	875	23	0	0	170	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capricornis	999.00000000	999.00000000	NoData	NoData
109301	SH0037	55314	2742	113	2627	100	38	1	77	12	2559	26	0	0	599	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	foliosa	999.00000000	999.00000000	NoData	NoData
109406	SH0142	23243	1197	45	1197	45	0	0	0	0	1188	26	0	0	208	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	digitata	999.00000000	999.00000000	NoData	NoData
109278	SH0014	24446	1088	59	1045	50	0	0	43	9	1027	35	0	0	459	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	hirsuta	999.00000000	999.00000000	NoData	NoData
109374	SH0110	20778	1014	38	1014	38	0	0	0	0	1008	26	0	0	167	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	digitata	999.00000000	999.00000000	NoData	NoData
109296	SH0032	34875	2166	59	2147	55	0	0	19	4	2087	10	0	0	92	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	formosa	999.00000000	999.00000000	NoData	NoData
109287	SH0023	21849	1483	47	1475	45	0	0	8	2	1464	13	0	0	63	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	fascicularis	999.00000000	999.00000000	NoData	NoData
109315	SH0050	110637	7513	192	7442	183	0	0	71	9	7092	15	0	0	897	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Caulastraea	NoData	999.00000000	999.00000000	NoData	NoData
109285	SH0021	37917	2637	84	2637	84	0	0	0	0	2561	22	0	0	142	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Hydnophora	rigida	999.00000000	999.00000000	NoData	NoData
109378	SH0114	11893	764	32	764	32	0	0	0	0	761	19	0	0	49	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Hydnophora	rigida	999.00000000	999.00000000	NoData	NoData
109330	SH0065	32835	1219	42	1169	36	0	0	50	6	1150	15	0	0	44	33	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Catalaphyllia	NoData	999.00000000	999.00000000	NoData	NoData
109297	SH0033	36764	2951	95	2947	94	0	0	4	1	2847	16	0	0	361	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacinthus	999.00000000	999.00000000	NoData	NoData
109274	SH0010	34239	2222	67	2155	58	0	0	67	9	2115	9	0	0	74	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	yongei	999.00000000	999.00000000	NoData	NoData
109369	SH0105	18475	1119	29	1119	29	0	0	0	0	1107	12	0	0	32	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	yongei	999.00000000	999.00000000	NoData	NoData
109411	SH0147	59859	4209	99	4197	96	0	0	12	3	4070	11	0	0	167	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	yongei	999.00000000	999.00000000	NoData	NoData
109339	SH0074	36891	2411	71	2397	68	0	0	14	3	2354	13	0	0	83	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	yongei	999.00000000	999.00000000	NoData	NoData
109338	SH0073	26718	1720	44	1714	42	0	0	6	2	1699	15	0	0	96	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	yongei	999.00000000	999.00000000	NoData	NoData
109423	SH0159	22812	1433	43	1430	42	0	0	3	1	1391	14	0	0	49	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	yongei	999.00000000	999.00000000	NoData	NoData
109302	SH0038	36455	2458	90	2445	87	0	0	13	3	2393	15	0	0	118	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Favites	NoData	999.00000000	999.00000000	NoData	NoData
109284	SH0020	46974	3161	109	3137	104	0	0	24	5	3030	17	0	0	161	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Favites	NoData	999.00000000	999.00000000	NoData	NoData
109426	SH0162	17525	1038	29	1038	29	0	0	0	0	1032	14	0	0	124	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Caulastraea	NoData	999.00000000	999.00000000	NoData	NoData
109286	SH0022	20948	1293	49	1281	45	0	0	12	4	1253	24	0	0	183	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Merulina	ampliata	999.00000000	999.00000000	NoData	NoData
109282	SH0018	43894	2835	98	2813	93	0	0	22	5	2710	25	0	0	386	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Diploastreidae	Diploastrea	heliopora	999.00000000	999.00000000	NoData	NoData
109332	SH0067	26661	1068	37	1053	33	0	0	15	4	1044	20	0	0	178	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	NoData	999.00000000	999.00000000	NoData	NoData
109295	SH0031	21105	976	48	976	48	0	0	0	0	966	27	0	0	148	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	cylindrica	999.00000000	999.00000000	NoData	NoData
109371	SH0107	20967	1011	42	1004	40	0	0	7	2	986	22	0	0	168	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capricornis	999.00000000	999.00000000	NoData	NoData
109373	SH0109	15662	650	34	650	34	0	0	0	0	644	25	0	0	131	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	digitata	999.00000000	999.00000000	NoData	NoData
109370	SH0106	25793	1039	47	1007	40	0	0	32	7	989	23	0	0	292	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capricornis	999.00000000	999.00000000	NoData	NoData
109407	SH0143	42924	2078	66	2075	65	0	0	3	1	2017	29	0	0	440	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	digitata	999.00000000	999.00000000	NoData	NoData
109400	SH0136	46739	3715	97	3712	96	0	0	3	1	3611	17	0	0	49	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	NoData	999.00000000	999.00000000	NoData	NoData
109289	SH0025	28246	2227	71	2208	66	0	0	19	5	2136	23	0	0	189	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109429	SH0165	21296	1633	55	1624	52	0	0	9	3	1600	25	0	0	183	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109408	SH0144	26400	2270	63	2263	61	0	0	7	2	2206	23	0	0	232	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109421	SH0157	28831	1084	61	1081	60	0	0	3	1	1056	36	0	0	83	72	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109413	SH0149	29190	2629	47	2626	46	0	0	3	1	2607	10	0	0	43	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	reniformis	999.00000000	999.00000000	NoData	NoData
109409	SH0145	66282	1073	46	1061	44	0	0	12	2	1037	22	0	0	0	362	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Seriatopora	hystrix	999.00000000	999.00000000	NoData	NoData
109293	SH0029	49934	762	42	726	37	0	0	36	5	693	15	0	0	0	267	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Seriatopora	hystrix	999.00000000	999.00000000	NoData	NoData
109430	SH0166	18345	278	14	278	14	0	0	0	0	275	12	0	0	0	119	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	verrucosa	999.00000000	999.00000000	NoData	NoData
109414	SH0150	18901	1291	40	1245	32	0	0	46	8	1239	20	0	0	190	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	pistillata	999.00000000	999.00000000	NoData	NoData
109294	SH0030	50866	3711	118	3704	116	0	0	7	2	3556	17	0	0	412	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	pistillata	999.00000000	999.00000000	NoData	NoData
109375	SH0111	12719	780	28	777	27	0	0	3	1	774	18	0	0	90	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	pistillata	999.00000000	999.00000000	NoData	NoData
109424	SH0160	21370	1437	50	1433	49	0	0	4	1	1410	25	0	0	199	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	pistillata	999.00000000	999.00000000	NoData	NoData
109356	SH0091	16341	893	24	893	24	0	0	0	0	890	5	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora		999.00000000	999.00000000	NoData	NoData
109351	SH0086	20467	1118	24	1118	24	0	0	0	0	1115	6	37	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	cervicornis	999.00000000	999.00000000	NoData	NoData
109364	SH0100	18156	925	27	918	25	0	0	7	2	918	6	34	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora		999.00000000	999.00000000	NoData	NoData
109388	SH0124	25515	1884	40	1884	40	0	0	0	0	1862	15	0	0	203	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	peltata	999.00000000	999.00000000	NoData	NoData
109376	SH0112	20763	1239	52	1229	49	0	0	10	3	1202	19	0	0	113	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	peltata	999.00000000	999.00000000	NoData	NoData
109323	SH0058	31775	2041	53	2028	50	0	0	13	3	1995	22	0	0	323	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Lobophyliidae	Acanthastrea	NoData	999.00000000	999.00000000	NoData	NoData
109326	SH0061	16058	613	23	336	11	0	0	277	12	333	10	0	0	50	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Trachyphyllia	geoffroyi	999.00000000	999.00000000	NoData	NoData
109397	SH0133	33921	2993	89	2903	81	8	1	82	7	2815	17	0	0	1475	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Helioporacea	Helioporidae	Heliopora	coerulea	999.00000000	999.00000000	NoData	NoData
109309	SH0044	58146	3931	84	3894	79	0	0	37	5	3840	15	0	0	157	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	axifuga	999.00000000	999.00000000	NoData	NoData
109279	SH0015	38565	2673	65	2664	62	0	0	9	3	2602	9	0	0	274	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Agariciidae	Pavona	cactus	999.00000000	999.00000000	NoData	NoData
109334	SH0069	9914	510	17	510	17	0	0	0	0	507	12	0	0	73	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Fungiidae	Herpolitha	limax	999.00000000	999.00000000	NoData	NoData
109331	SH0066	9688	513	22	482	16	0	0	31	6	476	11	0	0	71	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Catalaphyllia	NoData	999.00000000	999.00000000	NoData	NoData
109427	SH0163	11533	513	29	440	19	0	0	73	10	428	7	0	0	16	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Pectinia	NoData	999.00000000	999.00000000	NoData	NoData
109268	SH0004	37792	1837	53	1622	41	0	0	215	12	1596	11	0	0	107	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Faviidae	Favia	fragum	999.00000000	999.00000000	NoData	NoData
109333	SH0068	22974	1229	49	1216	46	0	0	13	3	1204	22	0	0	85	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Faviidae	Favia	NoData	999.00000000	999.00000000	NoData	NoData
109391	SH0127	18902	1278	33	1272	31	0	0	6	2	1246	9	0	0	17	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Corallimorpharia	Discosomidae	Actinodiscus	NoData	999.00000000	999.00000000	NoData	NoData
109399	SH0135	46459	3144	96	3138	94	0	0	6	2	3040	24	0	0	288	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Zoantharia	Sphenopidae	Palythoa	NoData	999.00000000	999.00000000	NoData	NoData
109265	SH0001	22833	1318	50	1237	41	0	0	81	9	1228	21	0	0	77	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	aculeus	999.00000000	999.00000000	NoData	NoData
109305	SH0040	25909	1836	69	1832	68	0	0	4	1	1750	21	0	0	117	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NoData	999.00000000	999.00000000	NoData	NoData
109379	SH0115	13474	769	30	766	29	0	0	3	1	757	16	0	0	92	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Mussidae	Blastomussa	merleti	999.00000000	999.00000000	NoData	NoData
109310	SH0045	48746	3024	87	3014	84	0	0	10	3	2951	20	0	0	291	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	peltata	999.00000000	999.00000000	NoData	NoData
109275	SH0011	41998	2187	86	1971	71	0	0	216	15	1926	31	0	0	392	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	NoData	NoData
109387	SH0123	24156	1255	50	1252	49	0	0	3	1	1235	32	0	0	268	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	NoData	NoData
109405	SH0141	20975	1306	41	1303	40	0	0	3	1	1286	23	0	0	466	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NoData	999.00000000	999.00000000	NoData	NoData
109308	SH0043	48943	2825	84	2808	81	0	0	17	3	2723	20	0	0	954	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NoData	999.00000000	999.00000000	NoData	NoData
