sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
C3fn,74288,0.1318576657983081,-0.18209760914425022,-0.26421056048856395,0.12942005687974556,0.08028349944215939,-0.07203496479575773,-0.22950250727862453,-0.1618627372997699,-0.11978424673582541,0.4565864322768401,0.3533584061459916,-0.12901690631360074,-0.06720390218387033,-0.001790388144962616,0.04615446977455015,-0.007451365638532749,0.01833252092605571,-0.001414818204082762,0.022444494495144064,-0.0013184842855400738,-0.0035243592603487724,-0.023286098456707646,0.004716868330805882,-0.016365345291130335,0.008300043090368197,0.0020993566064681137,0.0005821370121725654,0.0027897065813821623,-0.0008109265249047608,-0.0004372513717798626,-6.995723088875486e-06,0.0004424631752567118,-0.00041507963290958124,-0.0005716806443118699,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C1b/C3-C1u-C1bo,74032,-0.27079061534146565,0.0894956648869035,0.06409461459588127,-0.04821729490414597,-0.057871809678482815,-0.00326032374283294,-0.14808757631128905,0.2882939128599175,0.020589013012222733,2.963816380029192e-16,1.1705895807555819e-15,-0.0019484610423410056,-0.026492842682364955,-0.04827480869646082,0.0242132332343954,-0.022716016916907653,0.0625072154373053,-0.0818870803228003,0.0504334715557087,0.017568163091595503,-0.04201984585484994,-0.022555408732409226,0.08428783407944437,-0.12582653862980595,0.013746126072689178,0.011798646722755863,0.004873690202517538,0.004001954004728935,-0.003906398827637409,0.03082968672676782,-0.0011119058633750874,0.0014053396645571923,-0.004552063782283069,0.0016177101082685147,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21-C21am-C3,74165,0.5068979122108149,-0.032483553544720316,0.28715289531389143,-0.06365951203178964,-0.08653910918152523,0.0822391031595035,-0.027908106183866282,0.0014952523949053158,-0.043761507463463654,-1.0937963960961896e-16,-2.0755809828904506e-15,0.005311660979620657,-0.038547488720829255,-0.06573837768067038,0.004643097454647906,0.049923293438734195,0.008771873109256822,2.47295373850277e-06,-0.006904103394783148,0.0024137803097488094,-0.00046596643225017343,0.014455825594582463,0.029147864566756332,0.003904821814219755,0.004787432610187467,0.06305039426656367,0.019479762936961777,-0.013730457374720855,0.02569674192596874,-0.015942294338989655,0.00669751997463694,-0.06069126293590359,-0.023548506199716553,-0.007578211951454589,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1b,74678,0.04843895570272767,-0.20464629456832845,-0.21272917089511784,-0.04148844888657038,-0.0028127733963103545,-0.08712184991318835,-0.40862164741994994,0.488569580105084,0.12869232246918788,4.372992318022792e-16,6.312142075678208e-15,0.0455034292735507,0.13608466028585364,-0.02400600117583215,-0.06969280080502577,0.022073500775200296,-0.04649991715334108,-0.027483384827539523,-0.01862263982113162,-0.01943482565142515,0.043476280175404905,-0.005133693991130489,-0.05313212459535979,0.05051957513821145,-0.024435035881253685,-0.00632635353338391,-0.0019208056742430586,-0.003474849200786718,-0.0035964527844199123,-0.007031922972301429,0.004022306967255516,-0.0033261907999185,0.002010127062122948,-0.0007370133908979293,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17d/C31-C21-C17f-C17e-C21ac,73910,0.30380547978915007,-0.21992818288672678,-0.08125375940562497,0.11289089384552468,0.2000194838220614,-0.36827220534056837,0.31114362008265056,0.1655957685957049,-0.021945409127979838,-4.169478594970277e-17,-1.1867371837876061e-15,-0.014214852546681587,-0.04679503434102557,-0.0506226806527186,0.021232004718747994,0.03743155541343382,0.001598717936916632,0.0006715850661443319,-0.027712861397814495,0.24578972206865374,0.08634199078262718,-0.038968182196281176,0.002535099807365954,-0.0088173732281219,0.003661574009625536,0.0012949838697931594,0.0004241075175344275,0.0016800961347161222,-0.0002180035004375734,0.0005583189829452129,-0.000657444192677726,0.0003205849844251287,-0.00020650129962897283,-0.000697638264568917,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31-C21-C31d-C21ac-C21aj,74040,0.326442214596939,-0.2190492548972018,-0.05370176008214126,0.10449501452601988,0.1947521930801972,-0.35512096675397986,0.3037006991563236,0.16023386088548341,-0.018587267761257777,3.686471301013661e-16,-6.787702479412065e-16,-0.013866559036020375,-0.038450930102191035,-0.033200122413424814,0.01925560133356419,0.014613239211797174,0.008334760313328977,-0.0012319607715588195,0.038895920836607215,-0.252429013798825,-0.09354359964207411,0.03447850403504198,0.003027288979799198,-0.004344374841262019,-0.0006807958899106593,0.001773944681620865,0.0006827640472800817,0.001902342194873238,0.0003697246307648929,0.002404580516691002,-0.002079808757704301,0.0004498426517680406,-0.0001358987432866185,-0.0013862652696107099,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C50b/C1/C3-C1c-C1b,73913,-0.29424662065930335,0.033929516101960426,0.13339342990911196,0.025947544541947237,-0.08549458093793587,0.015126527308772838,-0.003771744181386042,0.07358405656939124,-0.04700726895618826,1.6234922474525564e-16,-2.158928130833235e-15,-0.017940031071357276,-0.11118526282957392,-0.08781643564739605,0.09382352489006113,-0.056044831654828146,0.21753739411057457,0.0183068915476898,-0.07892528745706567,0.035132304306934786,-0.14085082933752588,-0.06200003420351657,-0.0013352920080005662,0.12455844010422674,-0.06555978331937903,-0.023991292121162158,-0.004724953391491593,0.0014234352147759134,0.009931153054582182,-0.023258190982629528,-0.002908429281387656,0.0008035849163890194,0.004402418799964133,0.0023214290963813073,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C1c-C1b-C1al-C42.2,74554,-0.40878413779401307,-0.16719390989880764,0.2131016578578468,0.1517686498009609,-0.00693413136377954,-0.07945247326093448,-0.028790299121554192,-0.05870338996179281,0.027462861876077695,1.4875424422806773e-16,1.2767889179472506e-15,0.023953708185446815,0.04790809262605184,0.01238888759887942,-0.02259685562954084,0.00462316768452711,-0.01194820251061467,0.08706828012473355,-0.07090172469357733,-0.022528578690076993,0.01879388543065796,-0.03972018611609283,-0.0024342958378595105,0.05222533065316311,0.05763075936851354,0.017293879597181948,0.006345328965679266,-0.0003208843626130773,-0.0462995306003687,0.05001187800814187,-0.024378673525032292,-0.012327702172534325,0.014082789717052678,0.011142459028796488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21-C21an-C21ao-C3,74172,0.5056310007875272,-0.0663240087399592,0.2828044063960057,-0.06281469493740836,-0.07074567420503679,0.07617899548585294,-0.028070653271775187,-0.006313286869820549,-0.04067645033778929,1.904364551210043e-16,-1.976176056224825e-15,0.005592442699217211,-0.028648321543237553,-0.03891849141422756,0.003812267600150276,0.04775862200047411,7.85863373947721e-05,0.004932631761214566,-0.0037837913973930875,0.0014647320868129397,0.003531547462951189,0.02023247159012835,-0.0492728312636096,-0.04063332137565719,0.016242838297511223,-0.15441218748303565,0.08384759407247985,-0.006796052126470326,-0.003462048077744111,-0.002678022661655484,-0.009695132829984363,6.454857329306805e-05,0.0031049062721680556,0.004328273061850133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C3u/C3fq/C115-C1,74173,-0.01269080272157339,0.42369793130513533,-0.1128828652782874,-0.0049327013929952365,0.06746105987957716,-0.01431008856907782,-0.007245404201328144,-0.024354919549601513,0.14943398576579828,1.667105831952531e-16,7.086839501033315e-15,-0.06514639003689202,-0.19616477196378299,0.055128698052922455,-0.18676968060240073,0.03593073761905357,-0.006706209067622519,0.0032845645401995338,-0.012255086898660745,-0.008617068442584558,0.01104286280965127,-0.024038093792784265,-0.027500859750617546,0.02854316735073138,-0.010276103175690495,-0.004043656563584651,0.002706514689845317,0.05795984951983141,0.06758558639420552,0.041011889505414845,-0.00530592710953454,-0.0032551077458940966,-0.00409648123128959,0.011982779733214514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3u/C3-C115-C1,74174,-0.050880241747574995,0.3471184578566535,-0.09829048336330205,-0.009356221442317332,0.0324418173655285,-0.0003181370127873244,0.0007378171409054058,0.001957469941068153,0.06950940672576766,2.2955915537308036e-16,3.4681402989405806e-15,-0.055048244123454444,-0.26873865273315967,0.028360445668037377,-0.30036140728901034,0.03600724245686163,0.03533928203962142,0.0026538023037817582,-0.041074827493662015,-0.0034550751592141464,0.004408294933012429,0.0387851569994085,0.01849934614749116,-0.010704078971030399,0.007499785153248905,0.0025949821198700466,-0.00183036490051478,-0.04869384166766051,-0.05266694991178312,-0.03265085290103043,0.001677652798499997,0.004298634575494394,0.003594944604925779,-0.009211157619610203,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1-C1av-C1aw-C3ct-C3-C1c,74176,-0.33504289600428566,-0.030647662822106195,0.21703615480008043,0.14792514496167453,-0.05912244081778014,-0.021908657760401486,0.01062512392642023,-0.06673734059179486,-0.008633595919467026,-2.454095680221453e-16,-5.235753489386873e-16,-0.0005607900494024866,-0.017415416952741573,-0.08239338953339648,0.0030858101282808417,0.00579564065002849,0.0319798700263876,-0.03559089485321738,0.02246969545601531,0.014747122568128485,0.005801844139698808,0.091098699589377,-0.20026638299884597,-0.07277997550197354,-0.04982349193198786,0.06757876054119473,0.017259854330394585,-0.0004838476472639009,-0.007463265863400646,0.002914888674739281,-0.0086343919817999,-0.008441938592189334,0.0045962759112180744,0.0018048991220817327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8c/C8f-C42.2-C8e-C8,74181,0.08802012344165586,-0.22986317858604502,-0.28106872873902883,-0.12092828004025413,0.06788382600427552,-0.03734190893303995,-0.0574875346889917,-0.2241185745142162,0.1634065267916552,-4.806860830256099e-16,7.605335601486868e-15,0.5604658643908664,-0.09094156426679896,-0.08085287460981752,0.010467549642640904,-0.0149190522192838,0.03926640549707026,-0.02207905582718415,0.017953341133119863,0.0011704590919958922,-0.012126288212788902,-0.0264190675749754,0.005978674011901606,-0.014171477891285282,-0.0013651530486773335,-0.0014096781190334913,-0.00019361185772794623,-0.0007871040434319405,-0.002541724417921018,0.0047998630772940944,0.003660616075760266,-0.0006554347865079754,-0.001544443886755577,-0.0005161664169902264,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3,74054,-0.28845612641517954,0.28863050914587246,0.16608588732068455,0.10736306371155177,0.045174501713257556,-0.040197202396683944,0.009990385135684742,-0.0871063385426008,0.15151129962763926,1.6196689331056396e-16,7.088070140606037e-15,-0.033260371127496816,0.04267594730205109,0.025475630831466967,0.062005166955841295,0.011944048098938188,-0.045616736321927566,-0.03162025542129628,0.0488626574960438,-0.004276394902409307,0.016840753164259863,-0.03420436395167502,-0.003719902076587743,-0.01324655802858429,-8.408413096735095e-05,1.3367549200092441e-05,0.00281536251591258,0.023858654995110088,-0.0042613199120017315,-0.007433439238632696,-0.00043038534809598447,9.570513761175418e-05,0.0007526949687819702,-0.0023196638770057983,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3/C1c-C1b-C72k,74569,-0.3606640254438827,0.07223267963991814,0.2125428100954683,0.109879462651859,-0.061539529916181064,-0.04057605472471293,-0.01959418650899888,-0.0038164087911095263,0.025690551576638482,4.988526363009005e-18,1.143450847401787e-15,-0.0004968274971260331,-0.006916995272585527,-0.06357249274602307,0.017444722559587168,-0.015785866170991848,0.018901209625577797,0.05296022989621155,-0.0438808970508504,-0.015107789417173162,0.025683292605700108,0.010596974953720062,0.01953507388054181,-0.003631279017351796,0.09680719788867657,0.0005585447483335335,-0.007022987045395468,-0.020644704139584583,0.008630280615180116,0.0045792180965979765,0.012487059040966413,-0.0007735089638646982,-0.0063508474764810635,-0.0001314739242540281,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3-C1c-C1b-C72k-C1w,74570,-0.39751552843253685,-0.12105288169569701,0.2303519223643918,0.14484681093543916,-0.034673812495352764,-0.06586774536211217,-0.028019436468461632,-0.03854728498926346,0.011623815301041063,-1.0150899537079305e-16,3.632027268607814e-16,0.009428346632304309,0.021727442074758255,0.0010610972868728417,-0.003543828346967869,0.009712581063598508,-0.016590488826464838,0.09397892266989456,-0.06627038973791083,-0.025393104476638968,0.03940780767446629,-0.0144199271801171,-0.0025195280614242863,0.018723743738785926,0.002661883002247871,-0.03335801426122919,-0.010341791651401616,-0.01697005364927061,0.009187961899133065,0.02421610566941083,0.057185949014012416,0.0010696294039523322,-0.017166742289107077,-0.012824630327129969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3de-C3bb-C21ae-C3an-C3s-C3dk,73930,0.1297245489437637,0.3946439218387847,-0.17798505774340112,0.022473070748431738,0.08992788921938157,-0.04013212331802918,-0.06512663078793555,-0.055504766182554004,0.2682913593150617,1.7765231735596222e-16,1.2441720544392934e-14,-0.06533911778120607,0.03585864012115512,-0.030327258596592833,0.22592607871611656,0.04129088979142848,-0.025044966266986345,0.03160976407523604,-0.10645001850048669,0.03244881664141244,-0.03739491738856776,0.2047107748798973,0.05370379132833396,0.004879049045992747,-0.019558981418773498,-0.0003374191679755515,0.0014622780768469771,-0.009128059305293049,-0.003758839836207172,0.004487901071612452,-0.00613729889328338,0.0024979883651457596,0.0006497376582930404,0.0016722809186888925,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1/C42.2-C1b-C3cg-C3,74062,-0.30012909050584885,-0.15629932374680536,-0.011235493170177874,-0.31240971610371593,-0.014639052176215174,0.029967170679227276,0.06473785188002623,0.01354290545994955,-0.07143070052865182,-6.684122563916584e-17,-3.1970625507917586e-15,-0.008039520071357522,-0.10991870675731533,0.1570045083683122,0.10892910517352787,0.010214682693830471,-0.024002611350864386,-0.10852001530162408,-0.09137455329868803,-0.034938214484362615,0.06633747140305499,-0.0019903826357035434,-0.007959379106261558,-0.003022805829302102,0.0039286764059258215,-0.0009702334251043682,-0.0015315091230999963,-0.0014019688675421134,0.010065593347177746,0.003415024788747591,0.020323973260844053,-0.017550867035012973,0.05118685573121719,-0.004698641281629781,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15-C15ed-C15ax,74575,0.09692248990638236,-0.2236944044141337,-0.2558306999128825,0.2644069653740597,0.32335947199545384,0.5174713223035267,0.11985427672747594,0.11612730496825788,0.05018957651953019,7.488801647122327e-17,2.2814388100665216e-15,0.0008539549378999302,0.002092814038563461,-0.019736187721311048,0.01796843140848647,0.0046705555077987985,-0.02244272864082097,0.04953281009420645,-0.016669804398433713,-0.013380052184232069,0.03442799692298428,0.014434230678047336,-0.021920834216855353,0.017934130987455933,0.01988465968318378,-0.004161858170510552,-0.0038773105298033302,-0.005727086428391903,0.007834323738121297,-0.007547453821819339,0.005715879186065928,-0.0005805785667075912,-0.0012299154048758605,-0.0001213449981018385,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15/C1,74191,-0.286982241831343,-0.1742410683862442,0.02349286205879125,0.21597397091689016,0.22547207545438233,0.37597708127505414,0.1315472938424162,0.08477923772876875,0.00017016298156907503,1.3451897473344314e-16,1.5038502035573274e-17,-0.01146944221997666,-0.01774010228865077,0.006555886365879062,0.013968649881124144,-0.00662163474482954,0.02879188926766794,-0.03970123795731792,0.03180819708703697,0.01009613959390612,-0.031819063988664506,-0.03291457224961612,0.026083205234913916,-0.03395600646183855,-0.012317760653943065,0.006694041348964085,0.00495063547017656,0.009521150534603605,-0.00982167968085558,0.008118967445658766,-0.00657962588293212,0.0011882027727031774,0.0009495168855830559,-0.0005298753743973656,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21/C3,74193,0.4419330837393451,0.31431748807480253,0.18593778204376865,-0.05720873491818618,0.046738173889435776,0.013070583452708576,-0.0123041669066829,-0.025120692294826403,0.09970343671712173,2.8087476236468767e-16,4.719861434586515e-15,-0.019689968360654748,0.03562601021790817,0.035868303241866725,0.04420436481045411,0.012650699367530507,-0.02109803160381837,-0.006237226505151357,0.019693959929666962,-0.0005467781836959954,-0.012745952684588887,-0.05946155806096989,0.0030519095633682308,-0.002748784939100343,0.005699621960818618,-0.009519498635652988,0.0018606996506266968,0.02251238187726836,-0.0041612847232945895,0.018148029306025576,-0.026800509371622545,0.003767786602987173,0.0029870903180991434,-0.021192661350608405,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C93a,74199,-0.3529847996739382,-0.1396191405812644,0.17282978053204992,0.17751298956370082,0.017524563106181848,-0.05202730018603317,0.00559031901091067,-0.09183209854511194,0.0023905886374716687,1.0186606375411457e-16,4.391277619159509e-17,0.0049668516183441775,0.05371489433411029,0.02302091394387672,-0.06960023861867148,0.011117365061641678,-0.06143379671220862,-0.22471699808207374,0.15214918329174376,0.05599546925698953,-0.05068786260261131,0.11102986049726729,0.022691514412612836,0.10654917694251938,0.033588701722432196,-0.031881535399575826,-0.010168053930242074,-0.00996868096420774,0.01043812333200773,-0.005303471109234063,0.010434043147833602,0.0005107737355966942,-0.0016049111977122635,7.590756994788597e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2,74200,0.02262994336935056,-0.27414885279625084,-0.2848028910301022,-0.43313609082889676,0.04034126815573189,0.027384321292458408,0.1116818198777288,-0.19791350166640903,0.12250704558176127,1.111995961475128e-16,5.577872866164666e-15,-0.19114160365967317,0.22456270527524017,-0.1883245195615714,-0.12026070553710441,-0.003680325461055124,0.00012159113820928464,-0.0061981460737599164,-0.035733289261590875,-0.015420721181568817,0.024498400616065483,-0.010829973570165062,-0.019863922125278544,0.025783703126682805,-0.0024521506140836183,0.00041730751241338576,-0.0012841699952176903,-0.006327776163017149,-0.000497273488519392,-0.0033345242694637956,-0.0014511697512831273,-0.00174717353796142,0.0016013212223279795,0.00035984452693096116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2/C1-C1b-C3-C1au,74074,-0.3422564552800791,-0.17126212087745224,0.01878430133029001,-0.3148737978462745,-0.013129033771954235,0.03695027035396352,0.08138001695640444,-0.04876546046095478,0.034981655952965596,5.345861353760785e-17,1.4711530365474452e-15,-0.09892995525296866,0.07030046891499879,-0.08606482009241169,-0.029669334136667405,-0.00776097497174086,0.05084019920578992,-0.022789833181787462,0.026296975273118833,0.013375122963594971,-0.04288391354241245,-0.0366446493252564,0.007938207978359065,-0.018478779781928946,-0.031035818163211333,-0.011491062699249337,0.002972750913200326,0.00729322629743055,-0.016533930044583894,0.02979827867750501,0.008703026916700033,0.005580004389149372,-0.02080029513217431,-0.002221374063167224,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C62,74209,0.13185766579830802,-0.18209760914425024,-0.2642105604885639,0.12942005687974564,0.08028349944215941,-0.07203496479575781,-0.22950250727862462,-0.16186273729976877,-0.11978424673581792,-0.5343105725016332,0.21873624630204205,-0.1290169063136017,-0.06720390218387043,-0.0017903881449625066,0.04615446977455019,-0.007451365638532912,0.018332520926055765,-0.0014148182040828036,0.022444494495144202,-0.001318484285540136,-0.003524359260348915,-0.023286098456707826,0.004716868330805982,-0.016365345291130304,0.008300043090368166,0.002099356606468141,0.0005821370121725872,0.002789706581382134,-0.0008109265249047705,-0.0004372513717798458,-6.995723088880355e-06,0.0004424631752567265,-0.00041507963290954585,-0.0005716806443118818,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
