sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
C1/C1b/C3-C1u-C1bo,74032,-0.25268803345863533,0.13016746674876237,-0.07033283122176201,0.05688425741929119,-0.07606673213939354,-0.03684836392760745,0.21527560540347696,-0.11609035048189667,0.02855403421436148,1.426823612332765e-17,-2.277249497116482e-16,-0.03241980446745611,-0.01351883720553037,0.015662564380287406,-0.06325538810972546,0.021227436025080298,0.00041768055956291155,0.03462299066139152,0.11354965602786092,0.08758695478068138,-0.07683836411153232,0.00912671179140029,-0.0073081354095986045,-0.015773727662576283,0.1319029264341901,0.01670961816990556,-0.02435526991899363,0.05308477224416092,-0.04364721998587289,0.015648678798014588,0.023982883323986594,0.050325816310461825,-0.03976694018943443,0.007843360740026263,0.0037802794035502398,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21-C21am-C3,74165,0.45861450621067273,0.17855508063029787,-0.20118063387817287,0.051443818333748045,-0.03770829487522228,0.08832741870415167,0.035342783540666396,0.03632291346670327,-0.04292851336653386,1.4806473178363637e-17,1.7418422844166968e-16,0.021562295112960466,0.0026400301713809912,-0.024471521911182504,-0.0033555227285949033,-0.008309677267442554,-0.05323044865217283,0.10985537228739257,0.007173185820195213,-0.03171379232844154,0.0076612480107197045,0.0028251544356205634,-0.01344050513156436,0.002307507650245618,0.08179365335963797,0.017378904266380318,-0.009289913024029749,0.03368664474902434,0.0013765586405633035,0.07426554338826452,-0.10186895031102979,-0.04167881244745739,0.01568881035926951,-0.007679209388209494,-0.0017134124020502211,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1b,74678,0.017565713593763542,-0.2904550113309014,0.047682240021816674,0.13078977982325934,-0.10188490112380096,-0.143395598391254,0.5097326150556191,-0.21756526844771823,-0.01031045998479273,5.11748705981336e-17,-3.321483481731006e-16,-0.27185206307231835,-0.04836667616233794,0.05476382590632074,-0.1212349876991989,-0.019250104963978207,-0.026066471465142137,-0.015108396570375694,-0.022683613304657246,0.013554563354175606,0.07224239569203719,-0.003921118511909179,-0.012675669070793196,0.007731338905910717,-0.06049109245533183,-0.008488162368455392,0.01838666602139391,-0.022917111511446618,0.02161426458374345,0.0018060671909608584,-0.004939316857325707,-0.01866281557039396,0.013275877988605625,-0.005599289061582939,0.00024072866933077616,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17d/C31-C21-C17f-C17e-C21ac,73910,0.3728058093582937,-0.23062817003874939,-0.048367943499925604,-0.08871841539261552,0.08409446267747936,-0.3439873295521981,-0.2040948425581389,-0.3097189271511711,0.08750565441108488,1.8210450507314517e-16,9.330933190757593e-17,0.06335371748319568,0.000924519882665937,-0.037340860762883704,-0.00699532602944867,0.0016015447761089788,-0.03432083449745909,0.03281955447184072,-0.0013624319951131335,-0.001422778711499223,-0.017855682654903098,0.23812874155109792,-0.013959674168473065,-0.010765042396226028,-0.008138375643186787,0.0008921312953408225,-0.0030800114674926844,0.004580605398233261,-0.00020564548599818648,-0.0006893468591676071,-0.00011064698933045889,-0.0007847973264694802,0.0010521001477628706,-0.000462477818581441,0.00022427185705824307,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31-C21-C31d-C21ac-C21aj,74040,0.4115660117307497,-0.21117859124708646,-0.09052590628417669,-0.08119245110950478,0.07959217315517722,-0.31189065590404647,-0.19486462692971102,-0.28459344287274563,0.07396665313850688,4.092353418357779e-17,-1.8909842028633715e-16,0.05294779777143918,-0.0006349235129575724,-0.022183384167395702,-0.0036558663383391226,0.0015609718349303568,0.011406068801509111,0.00855403730209667,0.00590555131553938,0.00910838016991982,-0.002670361355238343,-0.24795314080747125,0.022892397715231112,0.010482562000275975,0.028876191392128093,-0.0018929007308148764,0.034036593417069744,-0.0032216157181669956,-0.010693197092051462,0.00578558787587334,-9.197123118350701e-05,0.0005473191806537705,0.0010443512153239852,0.00040975083317565413,0.0009611839085169166,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C50b/C1/C3-C1c-C1b,73913,-0.2800699516229757,0.11982889008116489,-0.12863894271219567,0.00027934376477015105,-0.10508279324983417,-0.021371287847547767,0.09863819511430243,-0.049866283471248614,-0.009488211735937765,-9.43183159061854e-17,4.8166059525033754e-17,0.11511062019549002,0.047534217859939665,-0.1020186803276633,0.06597874323010244,-0.09250343561832432,0.006347043262741627,0.0018753723435945082,-0.005912508642807744,-0.04420040145888943,0.002723706265477613,0.011261055794481077,0.07813962318401224,-0.007156301391692013,0.07665408735019617,0.011288328584612142,-0.053874551756662975,-0.1722488694414122,-0.011585375901636373,0.014944182046762238,-0.0019384606380734191,0.0062109854135051455,0.01136943944759769,-0.0009258456979436484,0.0038727923247794194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C1c-C1b-C1al-C42.2,74554,-0.39729345790865944,-0.18182355976303785,-0.23993838081485616,-0.08716274845151187,-0.04115308285635339,-0.06762448635613215,-0.001630731486637273,0.04080218779250428,-0.02184855002154007,9.034898672090005e-17,-1.195426562882166e-16,-0.04150098408316368,0.03035080219633211,-0.03611282558926567,0.06513759120144455,-0.05721369834330701,0.029541146844848737,-0.014602815672911185,-0.10235361614168262,-0.09354469120418793,0.01449010927838936,0.0012430899841702847,0.05001579817791967,0.00038868706559728593,-0.0072040427737080776,0.0012525547601725385,0.00843049690169277,0.028994339728898977,-0.019980118339623796,0.04493315597531867,0.054213329183773314,0.029682097659925303,-0.016829731711973224,-0.017875224556126126,-0.042846607168117216,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21-C21an-C21ao-C3,74172,0.4482856257234501,0.1445167680215262,-0.19044686558987625,0.05006005157118165,-0.05344345567914835,0.0814438616951658,0.019713727917536884,0.020229193169366205,-0.04471520033732722,3.891086552242904e-17,8.007635315469994e-18,0.05048905241742296,0.007266215071786457,-0.04247974969093927,-0.02852204669850971,0.0004722554449273767,-0.022036239860341,-0.037430738625631704,0.09194249052321143,0.031842849761057446,-0.04240450942077413,-2.3204194237133397e-05,0.06765425941275792,-0.005344176268324551,-0.0908604640652382,-0.22081202346564635,-0.029094906630010593,-0.0012728308364186008,-0.03398425994579344,-0.001535666071739218,0.007445277831561623,0.004027694004841743,-0.0009805566422179796,-0.002437468432989007,-0.005803693627411576,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C3u/C3fq/C115-C1,74173,-0.08247076276136595,0.29991877125512223,0.1622171377650444,-0.006808054940979787,0.07096723064642262,-0.01357794071353871,0.006982601744728765,0.024699428333345094,0.22516756756286288,4.525357824870888e-18,8.377456029075747e-17,0.06065413775963998,0.04514615657183916,0.2321568287941626,-0.04722495743550961,-0.14138265897435365,-0.1016349084245233,-0.019266332392169423,-0.014873275271684885,-0.046932707200150435,0.022038490251232442,-0.0031623083426254987,0.023967319287132537,0.005186530161171774,-0.028462469314448426,-0.004268885989558769,0.018879995192813637,0.0005641179163395918,0.007946543421613946,-0.010229831136026645,-0.04949266915304548,0.061944687055180324,-0.021378981207863763,0.030129233931785043,-0.00926053722356016,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3u/C3-C115-C1,74174,-0.12471580787304924,0.28502956530549994,0.12389689895531875,-0.014055237447904198,0.06359111154794644,-0.009772134006097626,0.001158216955179809,0.023072767662153888,0.20920444619939696,-2.885277877412816e-17,8.841848879216922e-17,0.07665996242205411,0.045444408065946955,0.22212664355923786,-0.0316816280481422,-0.12468011003335633,-0.1383350754469655,-0.018463474897159462,0.03231946351442246,-0.039187164191115065,0.007955439794904408,-0.008128923868438435,0.00850340524300708,0.0056899106255949095,0.00614022184616228,0.0022362303722117246,-0.012924980044738415,0.01510803061231204,-0.013547398037117058,0.00282128551774925,0.05207649224901228,-0.06802070018698263,0.012050279287182662,-0.025101403692296922,0.011593571638637373,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1-C1av-C1aw-C3ct-C3-C1c,74176,-0.26781395351144005,0.06741937943803465,-0.12288919247915435,-0.12800724967444055,-0.08203189387811885,-0.009077992466629464,-0.038445293107788873,0.04352421893209974,-0.011589060505001601,-5.997847452573541e-17,2.409410118945378e-16,0.12855559868726812,0.038158877398920224,-0.14683041145095013,0.021765102308179445,-0.16165037818405315,-0.05698093100826473,-0.046615831877370055,0.011947501046898434,0.18088124438786576,0.10238143818942719,-0.011508076612169354,-0.17087158758224544,0.015625774656920718,-0.04457847704174315,-0.006441913105036562,0.01607733509161027,-0.003438520063732652,0.0426926371461567,0.030629141820560132,0.0011982083339649118,0.007314573008842911,0.0032761166790299186,-0.0034129634766527864,-0.011691342760763184,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8c/C8f-C42.2-C8e-C8,74181,0.07050888081593105,-0.3541850105341466,0.16005782452224623,0.2557407727440736,0.13535604903221862,0.0487854224332187,-0.1405946003346405,0.14716327617892888,0.041036024522938835,-7.439676103250659e-17,2.1434903280937303e-16,-0.20191079928332348,0.45857434244169115,-0.11924204115056404,-0.10216398364915368,-0.060897058526587326,0.009603752385129945,0.013779710476556493,0.021658995959190363,0.008027493728963582,-0.008807163394980472,0.0031344570758600997,0.021206207967099548,-0.004032453480154356,0.016767819351862674,0.000983127783055306,0.0011794603417145198,0.0003279424777464878,0.005578035973216296,0.010982760837256073,0.004017797369878846,0.0011996313460612802,-0.0013449702955493916,0.0002777764589736948,0.006781573577608559,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3,74054,-0.2423456026299148,0.24334949887558427,-0.07777263608888987,-0.18725903129913193,0.04379934741096842,-0.020596879451173878,-0.06292517343839879,0.1234784718096397,0.15465825428312305,4.3603612087927e-17,-8.19771018720062e-18,-0.11698016139076486,-0.03558504702223876,0.015497668264154437,-0.027558192165979146,0.08038729629365227,0.12431714931449915,0.04112222082626117,-0.03740674160042429,0.0618799807031238,-0.026769957532945966,0.01936532652803915,0.025378751842710393,-0.0013822377915206313,-0.018721463562552654,-0.008299185174445148,0.0627797086111067,-0.02149108917395192,-0.0007833423483928376,0.003971005678926152,-0.01095121348655646,-0.0053107939844475585,0.007174873403131194,-0.003232184741874208,0.0013084669702276648,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3/C1c-C1b-C72k,74569,-0.3298958141718748,0.10922083208371368,-0.1876044197701516,-0.09215290513882231,-0.09073409172122524,-0.023735918742594002,0.06169531063415057,0.002573676916701005,0.018728953595462287,7.328637777010817e-17,2.0436703392113805e-16,0.026475147151643987,0.020846751568871287,-0.0947120616127904,0.030350698421192483,-0.022000170741378028,0.020145621642472956,0.009174899299996323,-0.013938866366549158,-0.07479010904074124,-0.004102500352946132,0.0030448118027333864,0.0688266991229786,-0.004029210286112227,-0.01887039313688705,-0.004182918852736261,0.013119156733010196,0.06704731908831182,0.039919783682477276,0.00029069728451802695,-0.021593779088799746,-0.016271026015417342,-0.0018192673426029717,-0.018064336127266406,-0.023312595517787055,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3-C1c-C1b-C72k-C1w,74570,-0.36362863664610756,-0.018934509906288536,-0.2239028568709354,-0.11574358410244531,-0.0966993456483453,-0.049040320235518305,0.04247748136559006,0.00863763368052326,-0.017124896166089826,-5.569048777916784e-17,-4.630283704098725e-17,0.025244496245895268,0.021502603264294803,-0.05889525298935269,0.045797217156531,-0.013832720869560652,0.017841088065261093,-0.011575160625838722,-0.04734775762069044,-0.06981358863444533,0.0028482455751694456,-0.0012015959687099753,0.04901288035100896,0.0008605960956242963,-0.061729502564542044,-0.00879040391711067,0.01687931804579134,0.047447664366791285,0.047257416981075,0.02478935362663391,0.006581449868645296,-0.00413399262339723,0.002022070701215018,0.032971054145133495,0.06260100489211397,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3de-C3bb-C21ae-C3an-C3s-C3dk,73930,0.11741592632447799,0.20551900008103008,0.24433672130336415,0.026256999975708708,0.04429085857834227,-0.016821855508307962,0.13907771942388342,0.05608413853170953,0.3055718387720855,-1.2770597203416005e-16,4.2577717761955266e-16,-0.04052378755250236,0.007641601768754822,-0.2619586676721575,0.19005297892770892,0.2180872713583049,-0.1657601699058924,-0.04782269912753261,-0.010421840854712608,-0.0380005066737404,0.009381722808263515,-0.01603281186233888,-0.044993830049345394,0.009359265451670202,-0.005365586620577553,0.001506914821239062,-0.004900086801755422,0.0020930431617243346,-0.014093435033311416,-0.0032611891352100322,0.005213911575377996,0.006288453990071442,-0.008853045590143199,0.004521820363905636,0.000819697277523251,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C1/C42.2-C1b-C3cg-C3,74062,-0.29585499489479383,-0.09944546434553597,-0.07282416981547211,0.28670507728074507,0.0269346419982418,0.04420201888430244,-0.0498839648067369,-0.04268952891449947,-0.03200597181181398,1.7992583109696743e-17,-8.696560933271539e-17,0.09513183106235015,0.02465921237834088,0.10048542722341723,0.07227116028724448,0.12114630155002404,0.01957860618675266,0.00951432519212052,0.04131859364711551,0.06127770414163828,0.11503703149313889,0.012827587506790158,0.06141167901714292,-0.008955900175188969,0.023576577197263318,0.0015659884279398543,-0.0008926317943593713,0.013488986137836615,0.0014702810527684894,0.014192827154216475,0.024214372257888545,-0.017425841642093518,0.03775021454671168,0.06845944551532036,-0.011707869161383123,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15-C15ed-C15ax,74575,0.11556715813853129,-0.32938912660593495,0.20248976897466772,-0.32061649145753396,0.2595740546977872,0.4484911781193618,0.11047603810995021,-0.24755605814758044,0.03154284055359924,5.2006954586150454e-17,1.0674184268477724e-16,0.05749375555439529,0.014468128132178723,-0.022789507570151055,0.01383728551378447,0.0007011474949545826,0.024756581937349083,0.005440038412894025,-0.003949923622714912,-0.006656823252972206,0.0002679859530266767,0.0007503488104017736,0.008468474607409057,0.00044325112536502714,-0.012829029194530921,-0.001882523202741267,-0.003251532260430905,-0.018647385687048292,0.012777576560183818,-0.000920127861306808,-0.00841232280358982,0.0006743791133688505,0.0013163759846193657,0.0011156166983041945,-0.0033078874321350498,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15/C1,74191,-0.26690259164919555,-0.20183881187469987,-0.05729587639783995,-0.3858761361322231,0.17493145124904477,0.2876967491723224,-0.012519413241131786,-0.12379931283383264,0.0072639171188646325,6.816416184396485e-17,-1.1657953902417558e-16,0.01906216330956764,-0.00811303705211355,0.011241075714687736,-0.009100589534787836,0.0019185592468198985,0.016501446136887872,0.009643545052432275,0.009606510159239082,0.013652482755786122,-0.01790466874986845,0.0009986000703880494,-0.001766074005778856,-0.003169525316862196,0.022026118528381666,0.002233699343850747,0.008467633404994571,0.027750578514803576,-0.016397901639424197,0.0002017105910650536,0.009325699844335714,-0.0024571498220554255,0.0006491601681086727,-0.0024269093011576996,0.004243850247540663,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21/C3,74193,0.4308440702232342,0.29918850402067315,-0.1284627385926688,0.024179485177142218,0.056628087090313084,0.042158803233664076,0.021620256506164934,0.06570118484928335,0.08712308568606127,2.808313586359108e-17,-8.262091124086463e-17,-0.0759420387550545,-0.01475306387053873,0.04673685041531957,0.025390101005618414,0.009544867749467396,0.09036400392593216,0.054829772836988575,-0.09094285655944816,0.06869534182980509,-0.025681259640718344,0.022910037945508544,0.015566400195138157,-0.009718824674120911,-0.0008133831239904599,-0.008713401374916944,0.10113773697515141,-0.03330116008323511,-0.03264230317058217,0.01561237364744513,0.006806711575381995,-0.0028564186194708885,0.007033944289470554,-0.0009275526398366154,0.0043427504938753385,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C93a,74199,-0.2960589095390799,-0.13014318800708877,-0.14756604001098406,-0.28883785817253865,0.005212535696313818,-0.07522959362640969,-0.12466459339630671,0.1453093813171603,-0.00760000935273571,4.727165165410729e-18,-9.669244796322593e-17,-0.12994786975176126,-0.048248493928633146,0.06179919038184116,-0.08494760987962555,0.10318088262660396,-0.07006251309281039,-0.0013535641203616423,0.0779471642921879,-0.028600483859596314,0.016309388841722332,-0.021653518758027943,-0.042853571828296376,-0.23452809172740355,-0.013358047101894175,-0.0004343460501913545,-0.024160439876870363,-0.0363968363921958,0.013413734818112928,-0.01333405536452952,-0.016276996142930798,-0.0019403629713155629,0.0036324060041201464,0.00057060989689553,-0.003990600759522319,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2,74200,0.03471259259274652,-0.365324044815785,0.12820717895105987,0.37708675785360973,0.15821038431464382,0.10714484617091402,-0.18473706784492316,0.11989954432627112,0.0888693640918194,7.810596507557308e-17,-2.7936234396342217e-17,-0.05634809770291402,-0.3613902538191385,-0.11667481685109315,-0.057902767289608165,-0.10951293632382594,-0.029988397756637437,-0.014333757886027958,-0.028638952029158546,-0.02581959334417061,0.04554856308035528,0.002031368720795767,0.03199978207801336,0.0004449505654570826,-0.002867037542069534,0.00010390510604661034,-0.000878249697156142,-0.0048091702647860895,-0.005751997866471731,-0.0006397428047882591,0.0025024890877218342,0.0009590307923264712,-0.005781588257407326,0.0022786437644411644,-0.0028855681468044733,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2/C1-C1b-C3-C1au,74074,-0.3275800691224804,-0.0844492532402938,-0.10889231673750371,0.26022006985586016,0.024780920095141813,0.06333951214174299,-0.06359342048728239,0.0012940725645011976,0.02081458865995121,-3.183891705150527e-17,2.1730631264377404e-17,0.023470209711970974,-0.11598240564626221,-0.03617403055112055,-0.032822271644066196,-0.021402208781935352,0.003941807095034833,0.006633184084379528,0.03012428025502066,0.021728744803631097,-0.05508786872975327,-0.001641117097435406,-0.016740756566071345,-0.0015107429245690938,0.008163626994327796,-0.00010455338812076304,0.0024081163832881,-0.00698667884356614,0.016165689462359262,0.022681976568211807,0.002722813556249721,0.016207299623741008,-0.020967730873107798,-0.02409535087139657,0.05025687112675359,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
